multiclass_auc,balanced_accuracy,macro_f1,brier,ece,auc_Normal,auc_Pre_Plus,auc_Plus,model
0.8894577387477249,0.6777331915235227,0.6424660754651365,0.323118441088182,0.0651172252188581,0.8955292689616537,0.8813182199832073,0.8915257272983138,L_ROPDEEPX_STYLE_RGB
0.9059776545509454,0.6938606468030843,0.6717551978746008,0.3135691616250882,0.1162795263246698,0.90216154389323,0.91277437927312,0.902997040486486,M0_ROPDEEPX_EMBEDDING_ONLY
0.9269133479295308,0.7241670645786842,0.7121591845749169,0.2643877056845984,0.1004776191568123,0.9268203012389196,0.9215365239294708,0.9323832186202016,M1_ROPDEEPX_PLUS_VESSEL
0.9249031083308822,0.7234246744430043,0.708655713902151,0.2762827389459132,0.1028172721262208,0.9167624694355124,0.9312822358162408,0.9266646197408932,B_EMBEDDING_ONLY
0.9328413301919772,0.7350486473543607,0.7245707274520834,0.2485895602194814,0.0921421958305708,0.927663560128152,0.9354324097397144,0.9354280207080656,E_RGB_VESSEL_FEATURE_FUSION
0.9348803375026276,0.7388945424104606,0.7291626050462439,0.2465148123142023,0.0920795947873082,0.9300357728511488,0.9367038503058652,0.9379013893508688,G_RGB_VESSEL_SCALAR_FUSION
